time,accX,accY,accZ,gyrX,gyrY,gyrZ,accX_cal,accY_cal,accZ_cal,gyrX_cal,gyrY_cal,gyrZ_cal,Roll,Pitch,pose,X,Y
2023-02-03 06:00:02 +0000,-0.97021484375,-0.1171875,-0.07861328125,-1.4045801526717556,-1.4198473282442747,-0.9923664122137404,-1.000155029296875,0.023385009765624992,-0.004906005859375007,-2.3666412213740475,-1.6700763358778623,-0.9731297709923666,-0.20302095418731486, -0.3567889103467804,center,0.26376578,-0.03005743
2023-02-03 06:00:02 +0000,-0.968505859375,-0.11572265625,-0.077880859375,-1.099236641221374,-1.0687022900763359,-1.3435114503816794,-0.998446044921875,0.024849853515624992,-0.004173583984375007,-2.0612977099236662,-1.3189312977099235,-1.3242748091603056,-0.3110044020614294, -0.5250241519402732,center,0.26376578,-0.03005743
2023-02-03 06:00:02 +0000,-0.970458984375,-0.114990234375,-0.078369140625,-0.7786259541984732,-0.183206106870229,-1.450381679389313,-1.000399169921875,0.025582275390624992,-0.004661865234375007,-1.7406870229007652,-0.43343511450381667,-1.4311450381679391,-0.33585505997909226, -0.6108131477772045,center,0.26376578,-0.03005743
2023-02-03 06:00:02 +0000,-0.97216796875,-0.113525390625,-0.077880859375,-0.6564885496183206,0.3053435114503817,-1.2671755725190839,-1.002108154296875,0.027047119140624992,-0.004173583984375007,-1.6185496183206127,0.055114503816794,-1.24793893129771,-0.3132200383964308, -0.683628467870792,center,0.26376578,-0.03005743
2023-02-03 06:00:02 +0000,-0.971435546875,-0.11376953125,-0.07958984375,-0.6870229007633588,0.6412213740458015,-1.2061068702290076,-1.001375732421875,0.026802978515624992,-0.005882568359375007,-1.649083969465651,0.3909923664122138,-1.1868702290076338,-0.28468572481309623, -0.7291200972268631,center,0.26376578,-0.03005743
2023-02-03 06:00:02 +0000,-0.971923828125,-0.11474609375,-0.080078125,-0.8702290076335878,0.8244274809160306,-1.297709923664122,-1.001864013671875,0.025826416015624992,-0.006370849609375007,-1.8322900763358798,0.5741984732824429,-1.2784732824427483,-0.24887018578781744, -0.7393794816329211,center,0.26376578,-0.03005743
2023-02-03 06:00:02 +0000,-0.969970703125,-0.114501953125,-0.08154296875,-1.1603053435114503,0.7022900763358778,-1.5725190839694656,-0.999910888671875,0.026070556640624992,-0.007835693359375007,-2.1223664122137422,0.4520610687022901,-1.5532824427480918,-0.24027305535236199, -0.7198534453300538,center,0.26376578,-0.03005743
2023-02-03 06:00:03 +0000,-0.9736328125,-0.114013671875,-0.084716796875,-1.7099236641221374,0.6717557251908397,-2.2595419847328246,-1.003572998046875,0.026558837890624992,-0.011009521484375007,-2.6719847328244293,0.421526717557252,-2.2403053435114506,-0.25971245430451984, -0.6418641822684272,center,0.2624218,-0.02717234
2023-02-03 06:00:03 +0000,-0.9765625,-0.115966796875,-0.082763671875,-2.183206106870229,0.6564885496183206,-2.3969465648854964,-1.006502685546875,0.024605712890624992,-0.009056396484375007,-3.145267175572521,0.4062595419847329,-2.3777099236641224,-0.26015989040750354, -0.5422088645788903,center,0.2624218,-0.02717234
2023-02-03 06:00:03 +0000,-0.97607421875,-0.1171875,-0.083251953125,-2.183206106870229,0.21374045801526717,-1.816793893129771,-1.006014404296875,0.023385009765624992,-0.009544677734375007,-3.145267175572521,-0.036488549618320515,-1.797557251908397,-0.30162580993880367, -0.49352417603627313,center,0.2624218,-0.02717234
2023-02-03 06:00:03 +0000,-0.97265625,-0.11669921875,-0.084716796875,-1.8778625954198473,0.13740458015267176,-1.1603053435114503,-1.002596435546875,0.023873291015624992,-0.011009521484375007,-2.8399236641221393,-0.11282442748091592,-1.1410687022900765,-0.35484933055654194, -0.5100782417530002,center,0.2624218,-0.02717234
2023-02-03 06:00:03 +0000,-0.970947265625,-0.116455078125,-0.083984375,-1.2213740458015268,0.48854961832061067,-0.22900763358778625,-1.000887451171875,0.024117431640624992,-0.010277099609375007,-2.1834351145038187,0.23832061068702298,-0.2097709923664124,-0.3646425157672926, -0.6056625707149783,center,0.2624218,-0.02717234
2023-02-03 06:00:03 +0000,-0.969970703125,-0.114990234375,-0.085693359375,-0.9770992366412213,0.8396946564885496,0.16793893129770993,-0.999910888671875,0.025582275390624992,-0.011986083984375007,-1.9391603053435134,0.5894656488549619,0.1871755725190838,-0.35495851049200283, -0.7331712898987496,center,0.26432323,-0.02878307
2023-02-03 06:00:03 +0000,-0.96875,-0.11328125,-0.08642578125,-0.7480916030534351,1.2213740458015268,0.13740458015267176,-0.998690185546875,0.027291259765624992,-0.012718505859375007,-1.7101526717557272,0.9711450381679391,0.15664122137404562,-0.31831673398254007, -0.8535314372897322,center,0.26432323,-0.02878307
2023-02-03 06:00:03 +0000,-0.970947265625,-0.111328125,-0.08642578125,-0.8244274809160306,1.251908396946565,-0.061068702290076333,-1.000887451171875,0.029244384765624992,-0.012718505859375007,-1.7864885496183227,1.0016793893129772,-0.04183206106870248,-0.28307741340553716, -0.9543495689540566,center,0.26432323,-0.02878307
2023-02-03 06:00:03 +0000,-0.974853515625,-0.1103515625,-0.088623046875,-1.0076335877862594,0.9770992366412213,-0.15267175572519084,-1.004793701171875,0.030220947265624992,-0.014915771484375007,-1.9696946564885516,0.7268702290076337,-0.13343511450381698,-0.29149298104372773, -1.0400828929849883,center,0.26432323,-0.02878307
