time,accX,accY,accZ,gyrX,gyrY,gyrZ,accX_cal,accY_cal,accZ_cal,gyrX_cal,gyrY_cal,gyrZ_cal,Roll,Pitch,pose,X,Y
2023-01-21 23:28:37 +0000,-0.922119140625,-0.328125,0.08740234375,-1.5419847328244274,-0.7938931297709924,-2.1526717557251906,-0.998887939453125,0.0022387695312500178,0.001687011718750006,0.1845038167938935,-0.7381679389312977,-1.4750381679389308,-0.01989795438234023, 0.06028871477820445,center,0.10969409,0.006648407
2023-01-21 23:28:37 +0000,-0.922119140625,-0.327880859375,0.0869140625,-1.5725190839694656,-0.5190839694656488,-2.198473282442748,-0.998887939453125,0.0024829101562500178,0.001198730468750006,0.15396946564885527,-0.4633587786259542,-1.5208396946564884,-0.032445962372720454, 0.12356908184324121,center,0.10969409,0.006648407
2023-01-21 23:28:37 +0000,-0.92236328125,-0.327880859375,0.087890625,-1.6641221374045803,-0.3969465648854962,-2.2595419847328246,-0.999132080078125,0.0024829101562500178,0.002175292968750006,0.06236641221374062,-0.34122137404580155,-1.5819083969465648,-0.026126112028844503, 0.19209489932106638,center,0.10762395,0.00852065
2023-01-21 23:28:37 +0000,-0.923583984375,-0.330078125,0.0888671875,-1.786259541984733,-0.4580152671755725,-2.4122137404580153,-1.000352783203125,0.00028564453125001776,0.003151855468750006,-0.059770992366412035,-0.4022900763358779,-1.7345801526717555,-0.020327457562759332, 0.294343310899828,center,0.10762395,0.00852065
2023-01-21 23:28:37 +0000,-0.923828125,-0.331298828125,0.0888671875,-1.8015267175572518,-0.5648854961832062,-2.549618320610687,-1.000596923828125,-0.0009350585937499822,0.003151855468750006,-0.07503816793893092,-0.5091603053435115,-1.8719847328244272,-0.028556123403407456, 0.4089534939897377,center,0.10762395,0.00852065
2023-01-21 23:28:37 +0000,-0.923095703125,-0.331298828125,0.08837890625,-1.8015267175572518,-0.7938931297709924,-2.7786259541984735,-0.999864501953125,-0.0009350585937499822,0.002663574218750006,-0.07503816793893092,-0.7381679389312977,-2.1009923664122137,-0.06213488871387365, 0.5298172331453697,center,0.10762395,0.00852065
2023-01-21 23:28:37 +0000,-0.92236328125,-0.331787109375,0.08837890625,-1.786259541984733,-0.8244274809160306,-2.9160305343511452,-0.999132080078125,-0.0014233398437499822,0.002663574218750006,-0.059770992366412035,-0.768702290076336,-2.2383969465648854,-0.09543293995496784, 0.6532812382682593,center,0.10762395,0.00852065
2023-01-21 23:28:37 +0000,-0.922607421875,-0.331787109375,0.089111328125,-1.83206106870229,-0.7633587786259542,-3.099236641221374,-0.999376220703125,-0.0014233398437499822,0.003395996093750006,-0.10557251908396914,-0.7076335877862596,-2.4216030534351143,-0.11451931480967764, 0.778896557223148,center,0.10762395,0.00852065
2023-01-21 23:28:37 +0000,-0.921630859375,-0.33203125,0.08984375,-1.8625954198473282,-0.6870229007633588,-3.236641221374046,-0.998399658203125,-0.0016674804687499822,0.004128417968750006,-0.13610687022900736,-0.6312977099236642,-2.559007633587786,-0.120170022738598, 0.9045806038253857,center,0.10762395,0.00852065
2023-01-21 23:28:37 +0000,-0.9208984375,-0.3330078125,0.089599609375,-1.9694656488549618,-0.5954198473282443,-3.404580152671756,-0.997667236328125,-0.0026440429687499822,0.003884277343750006,-0.2429770992366409,-0.5396946564885496,-2.726946564885496,-0.12041093733705376, 1.0385580850719813,center,0.10762395,0.00852065
2023-01-21 23:28:37 +0000,-0.9208984375,-0.333984375,0.091064453125,-2.1068702290076335,-0.5801526717557252,-3.4656488549618323,-0.997667236328125,-0.0036206054687499822,0.005349121093750006,-0.38038167938931267,-0.5244274809160305,-2.7880152671755725,-0.10913910389378904, 1.1700936450331223,center,0.10762395,0.00852065
2023-01-21 23:28:37 +0000,-0.920166015625,-0.33544921875,0.089111328125,-2.3206106870229006,-0.5648854961832062,-3.49618320610687,-0.996934814453125,-0.005085449218749982,0.003395996093750006,-0.5941221374045798,-0.5091603053435115,-2.8185496183206102,-0.11358647004517075, 1.300229891280017,center,0.10425021,0.007605169
2023-01-21 23:28:37 +0000,-0.920166015625,-0.337158203125,0.08837890625,-2.427480916030534,-0.6106870229007634,-3.4198473282442747,-0.996934814453125,-0.006794433593749982,0.002663574218750006,-0.7009923664122133,-0.5549618320610687,-2.742213740458015,-0.12740554072316196, 1.4212675972297544,center,0.10425021,0.007605169
2023-01-21 23:28:37 +0000,-0.919189453125,-0.33984375,0.08837890625,-2.4427480916030535,-0.6259541984732825,-3.2977099236641223,-0.995958251953125,-0.009479980468749982,0.002663574218750006,-0.7162595419847326,-0.5702290076335879,-2.6200763358778625,-0.14111792745880838, 1.5372961073259352,center,0.10425021,0.007605169
2023-01-21 23:28:37 +0000,-0.91943359375,-0.3408203125,0.088623046875,-2.4122137404580153,-0.6259541984732825,-3.145038167938931,-0.996202392578125,-0.010456542968749982,0.002907714843750006,-0.6857251908396944,-0.5702290076335879,-2.4674045801526714,-0.15158078756262916, 1.6333064360424185,center,0.10425021,0.007605169
2023-01-21 23:28:37 +0000,-0.9189453125,-0.343017578125,0.0888671875,-2.213740458015267,-0.6717557251908397,-2.9618320610687023,-0.995714111328125,-0.012653808593749982,0.003151855468750006,-0.4872519083969462,-0.6160305343511451,-2.2841984732824425,-0.1631580278254158, 1.7179634971912783,center,0.10425021,0.007605169
2023-01-21 23:28:37 +0000,-0.9189453125,-0.343994140625,0.08984375,-2.045801526717557,-0.7022900763358778,-2.8396946564885495,-0.995714111328125,-0.013630371093749982,0.004128417968750006,-0.31931297709923623,-0.6465648854961832,-2.1620610687022896,-0.16903584198609475, 1.7889023566233402,center,0.09795394,0.0065386007
2023-01-21 23:28:37 +0000,-0.91796875,-0.34423828125,0.089599609375,-1.8625954198473282,-0.7175572519083969,-2.6259541984732824,-0.994737548828125,-0.013874511718749982,0.003884277343750006,-0.13610687022900736,-0.6618320610687023,-1.9483206106870226,-0.17742181523287726, 1.8345187351418786,center,0.09795394,0.0065386007
2023-01-21 23:28:37 +0000,-0.917724609375,-0.34521484375,0.09033203125,-1.786259541984733,-0.7175572519083969,-2.4732824427480917,-0.994493408203125,-0.014851074218749982,0.004616699218750006,-0.059770992366412035,-0.6618320610687023,-1.795648854961832,-0.1795762563347093, 1.868482062886839,center,0.09795394,0.0065386007
2023-01-21 23:28:37 +0000,-0.91748046875,-0.34619140625,0.0908203125,-1.6641221374045803,-0.6870229007633588,-2.3206106870229006,-0.994249267578125,-0.015827636718749982,0.005104980468750006,0.06236641221374062,-0.6312977099236642,-1.6429770992366408,-0.17536390443085303, 1.8921671479994642,center,0.09795394,0.0065386007
2023-01-21 23:28:37 +0000,-0.91748046875,-0.345947265625,0.0908203125,-1.5725190839694656,-0.6870229007633588,-2.3206106870229006,-0.994249267578125,-0.015583496093749982,0.005104980468750006,0.15396946564885527,-0.6312977099236642,-1.6429770992366408,-0.1717681568031118, 1.9113088655305017,center,0.09795394,0.0065386007
2023-01-21 23:28:37 +0000,-0.91748046875,-0.34619140625,0.09033203125,-1.4351145038167938,-0.7175572519083969,-2.33587786259542,-0.994249267578125,-0.015827636718749982,0.004616699218750006,0.29137404580152704,-0.6618320610687023,-1.6582442748091601,-0.17488210641402996, 1.9312979706900644,center,0.09409103,0.005176584
2023-01-21 23:28:37 +0000,-0.91748046875,-0.345458984375,0.090576171875,-1.3893129770992367,-0.6870229007633588,-2.3206106870229006,-0.994249267578125,-0.015095214843749982,0.004860839843750006,0.33717557251908414,-0.6312977099236642,-1.6429770992366408,-0.17322463099770039, 1.9422881830676357,center,0.09409103,0.005176584
2023-01-21 23:28:37 +0000,-0.917724609375,-0.34521484375,0.091552734375,-1.297709923664122,-0.6870229007633588,-2.183206106870229,-0.994493408203125,-0.014851074218749982,0.005837402343750006,0.4287786259541988,-0.6312977099236642,-1.505572519083969,-0.1647912757622522, 1.938188254070236,center,0.09409103,0.005176584
